  5.92500e+00  3.20081e+02  2.70496e+02
  5.95000e+00  2.77519e+02  2.34953e+02
  5.97500e+00  2.42784e+02  2.05911e+02
  6.00000e+00  2.14089e+02  1.81885e+02
  6.00000e+00  2.14089e+02  1.81885e+02
  6.10000e+00  1.37984e+02  1.17942e+02
  6.20000e+00  9.59708e+01  8.24372e+01
  6.30000e+00  7.04276e+01  6.07460e+01
  6.40000e+00  5.37799e+01  4.65521e+01
  6.50000e+00  4.23463e+01  3.67713e+01
  6.60000e+00  3.41662e+01  2.97542e+01
  6.70000e+00  2.81188e+01  2.45542e+01
  6.80000e+00  2.35264e+01  2.05973e+01
  6.90000e+00  1.99599e+01  1.75188e+01
  7.00000e+00  1.71371e+01  1.50783e+01
  7.10000e+00  1.48662e+01  1.31122e+01
  7.20000e+00  1.30135e+01  1.15060e+01
  7.30000e+00  1.14830e+01  1.01775e+01
  7.40000e+00  1.02048e+01  9.06685e+00
  7.50000e+00  9.12708e+00  8.12934e+00
  7.60000e+00  8.21037e+00  7.33112e+00
  7.70000e+00  7.42454e+00  6.64621e+00
  7.80000e+00  6.74613e+00  6.05440e+00
  7.90000e+00  6.15671e+00  5.53976e+00
  8.00000e+00  5.64159e+00  5.08962e+00
  8.10000e+00  5.18901e+00  4.69381e+00
  8.20000e+00  4.78942e+00  4.34406e+00
  8.30000e+00  4.43501e+00  4.03363e+00
  8.40000e+00  4.11937e+00  3.75694e+00
  8.50000e+00  3.83717e+00  3.50938e+00
  8.60000e+00  3.58397e+00  3.28710e+00
  8.70000e+00  3.35603e+00  3.08686e+00
  8.80000e+00  3.15020e+00  2.90591e+00
  8.90000e+00  2.96380e+00  2.74194e+00
  9.00000e+00  2.79454e+00  2.59295e+00
  9.10000e+00  2.64048e+00  2.45725e+00
  9.20000e+00  2.49991e+00  2.33336e+00
  9.30000e+00  2.37139e+00  2.22002e+00
  9.40000e+00  2.25363e+00  2.11612e+00
  9.50000e+00  2.14555e+00  2.02071e+00
  9.60000e+00  2.04617e+00  1.93294e+00
  9.70000e+00  1.95465e+00  1.85207e+00
  9.80000e+00  1.87023e+00  1.77745e+00
  9.90000e+00  1.79228e+00  1.70852e+00
  1.00000e+01  1.72019e+00  1.64476e+00
  1.01000e+01  1.65346e+00  1.58572e+00
  1.02000e+01  1.59162e+00  1.53101e+00
  1.03000e+01  1.53427e+00  1.48027e+00
  1.04000e+01  1.48104e+00  1.43318e+00
  1.05000e+01  1.43160e+00  1.38945e+00
  1.06000e+01  1.38566e+00  1.34883e+00
  1.07000e+01  1.34296e+00  1.31109e+00
  1.08000e+01  1.30325e+00  1.27602e+00
  1.09000e+01  1.26632e+00  1.24344e+00
  1.10000e+01  1.23199e+00  1.21318e+00
  1.11000e+01  1.20007e+00  1.18509e+00
  1.12000e+01  1.17041e+00  1.15904e+00
  1.13000e+01  1.14286e+00  1.13490e+00
  1.14000e+01  1.11730e+00  1.11256e+00
  1.15000e+01  1.09361e+00  1.09192e+00
  1.16000e+01  1.07168e+00  1.07290e+00
  1.17000e+01  1.05142e+00  1.05541e+00
  1.18000e+01  1.03274e+00  1.03938e+00
  1.19000e+01  1.01556e+00  1.02476e+00
  1.20000e+01  9.99813e-01  1.01149e+00
  1.21000e+01  9.85434e-01  9.99510e-01
  1.22000e+01  9.72365e-01  9.88791e-01
  1.23000e+01  9.60555e-01  9.79298e-01
  1.24000e+01  9.49960e-01  9.71005e-01
  1.25000e+01  9.40539e-01  9.63893e-01
  1.26000e+01  9.32257e-01  9.57953e-01
  1.27000e+01  9.25084e-01  9.53185e-01
  1.28000e+01  9.18993e-01  9.49600e-01
  1.29000e+01  9.13963e-01  9.47222e-01
  1.30000e+01  9.09976e-01  9.46093e-01
  1.31000e+01  9.07019e-01  9.46277e-01
  1.32000e+01  9.05082e-01  9.47870e-01
  1.33000e+01  9.04160e-01  9.51013e-01
  1.34000e+01  9.04250e-01  9.55914e-01
  1.35000e+01  9.05355e-01  9.62888e-01
  1.36000e+01  9.07481e-01  9.72422e-01
  1.37000e+01  9.10637e-01  9.85306e-01
  1.38000e+01  9.14837e-01  1.00289e+00
  1.39000e+01  9.20099e-01  1.02765e+00
  1.40000e+01  9.26447e-01  1.06466e+00
  1.41000e+01  9.33906e-01  1.12584e+00
  1.42000e+01  9.42508e-01  1.24675e+00
  1.43000e+01  9.52291e-01  1.55179e+00
  1.44000e+01  9.63297e-01  2.35860e+00
  1.45000e+01  9.75574e-01  3.76079e+00
  1.46000e+01  9.89177e-01  4.58779e+00
  1.47000e+01  1.00417e+00  3.79213e+00
  1.48000e+01  1.02061e+00  2.45227e+00
  1.49000e+01  1.03859e+00  1.67549e+00
  1.50000e+01  1.05819e+00  1.38770e+00
  1.51000e+01  1.07950e+00  1.29156e+00
  1.52000e+01  1.10264e+00  1.26037e+00
  1.53000e+01  1.12772e+00  1.25574e+00
  1.54000e+01  1.15487e+00  1.26501e+00
  1.55000e+01  1.18425e+00  1.28301e+00
  1.56000e+01  1.21601e+00  1.30733e+00
  1.57000e+01  1.25035e+00  1.33677e+00
  1.58000e+01  1.28746e+00  1.37076e+00
  1.59000e+01  1.32759e+00  1.40903e+00
  1.60000e+01  1.37098e+00  1.45154e+00
  1.61000e+01  1.41794e+00  1.49840e+00
  1.62000e+01  1.46878e+00  1.54980e+00
  1.63000e+01  1.52389e+00  1.60605e+00
  1.64000e+01  1.58368e+00  1.66751e+00
  1.65000e+01  1.64862e+00  1.73464e+00
  1.66000e+01  1.71926e+00  1.80798e+00
  1.67000e+01  1.79621e+00  1.88818e+00
  1.68000e+01  1.88019e+00  1.97597e+00
  1.69000e+01  1.97202e+00  2.07221e+00
  1.70000e+01  2.07263e+00  2.17792e+00
  1.71000e+01  2.18312e+00  2.29426e+00
  1.72000e+01  2.30475e+00  2.42262e+00
  1.73000e+01  2.43902e+00  2.56462e+00
  1.74000e+01  2.58768e+00  2.72216e+00
  1.75000e+01  2.75278e+00  2.89751e+00
  1.76000e+01  2.93681e+00  3.09338e+00
  1.77000e+01  3.14269e+00  3.31302e+00
  1.78000e+01  3.37397e+00  3.56037e+00
  1.79000e+01  3.63497e+00  3.84023e+00
  1.80000e+01  3.93095e+00  4.15849e+00
  1.81000e+01  4.26842e+00  4.52247e+00
  1.82000e+01  4.65547e+00  4.94133e+00
  1.83000e+01  5.10233e+00  5.42667e+00
  1.84000e+01  5.62199e+00  5.99338e+00
  1.85000e+01  6.23122e+00  6.66077e+00
  1.86000e+01  6.95198e+00  7.45436e+00
  1.87000e+01  7.81347e+00  8.40835e+00
  1.88000e+01  8.85521e+00  9.56956e+00
  1.89000e+01  1.01319e+01  1.10035e+01
  1.90000e+01  1.17209e+01  1.28042e+01
  1.91000e+01  1.37350e+01  1.51109e+01
  1.92000e+01  1.63442e+01  1.81378e+01
  1.93000e+01  1.98150e+01  2.22294e+01
  1.94000e+01  2.45880e+01  2.79736e+01
  1.95000e+01  3.14415e+01  3.64571e+01
  1.96000e+01  4.18855e+01  4.99371e+01
  1.97000e+01  5.92903e+01  7.40214e+01
  1.98000e+01  9.24803e+01  1.24353e+02
  1.99000e+01  1.64666e+02  2.40856e+02
  2.00000e+01  3.24188e+02  4.89996e+02
  2.01000e+01  6.17021e+02  8.86762e+02
  2.02000e+01  9.81455e+02  1.26131e+03
  2.03000e+01  1.19864e+03  1.33559e+03
  2.04000e+01  1.09447e+03  1.04942e+03
  2.05000e+01  7.61367e+02  6.38190e+02
  2.06000e+01  4.30121e+02  3.29048e+02
  2.07000e+01  2.20835e+02  1.65291e+02
  2.08000e+01  1.17893e+02  9.17149e+01
  2.09000e+01  7.07888e+01  5.80924e+01
  2.10000e+01  4.75688e+01  4.06923e+01
  2.11000e+01  3.45472e+01  3.03683e+01
  2.12000e+01  2.63757e+01  2.36335e+01
  2.13000e+01  2.08543e+01  1.89628e+01
  2.14000e+01  1.69281e+01  1.55799e+01
  2.15000e+01  1.40283e+01  1.30490e+01
  2.16000e+01  1.18218e+01  1.11091e+01
  2.17000e+01  1.01020e+01  9.59854e+00
  2.18000e+01  8.73459e+00  8.42197e+00
  2.19000e+01  7.62887e+00  7.54651e+00
  2.20000e+01  6.72175e+00  7.02234e+00
  2.21000e+01  5.96818e+00  6.96912e+00
  2.22000e+01  5.33525e+00  7.38871e+00
  2.23000e+01  4.79844e+00  7.89920e+00
  2.24000e+01  4.33918e+00  7.83174e+00
  2.25000e+01  3.94321e+00  6.91898e+00
  2.26000e+01  3.59939e+00  5.55707e+00
  2.27000e+01  3.29894e+00  4.34721e+00
  2.28000e+01  3.03486e+00  3.53064e+00
  2.29000e+01  2.80150e+00  3.03491e+00
  2.30000e+01  2.59428e+00  2.71499e+00
  2.31000e+01  2.40943e+00  2.48004e+00
  2.32000e+01  2.24385e+00  2.28976e+00
  2.33000e+01  2.09496e+00  2.12723e+00
  2.34000e+01  1.96057e+00  1.98480e+00
  2.35000e+01  1.83888e+00  1.85821e+00
  2.36000e+01  1.72833e+00  1.74462e+00
  2.37000e+01  1.62760e+00  1.64203e+00
  2.38000e+01  1.53557e+00  1.54887e+00
  2.39000e+01  1.45127e+00  1.46392e+00
  2.40000e+01  1.37385e+00  1.38617e+00
  2.41000e+01  1.30258e+00  1.31478e+00
  2.42000e+01  1.23684e+00  1.24905e+00
  2.43000e+01  1.17607e+00  1.18836e+00
  2.44000e+01  1.11978e+00  1.13221e+00
  2.45000e+01  1.06754e+00  1.08014e+00
  2.46000e+01  1.01897e+00  1.03175e+00
  2.47000e+01  9.73743e-01  9.86710e-01
  2.48000e+01  9.31556e-01  9.44702e-01
  2.49000e+01  8.92143e-01  9.05458e-01
  2.50000e+01  8.55268e-01  8.68741e-01
  2.51000e+01  8.20719e-01  8.34334e-01
  2.52000e+01  7.88306e-01  8.02048e-01
  2.53000e+01  7.57856e-01  7.71710e-01
  2.54000e+01  7.29216e-01  7.43166e-01
  2.55000e+01  7.02246e-01  7.16276e-01
  2.56000e+01  6.76819e-01  6.90916e-01
  2.57000e+01  6.52822e-01  6.66970e-01
  2.58000e+01  6.30149e-01  6.44335e-01
  2.59000e+01  6.08707e-01  6.22918e-01
  2.60000e+01  5.88408e-01  6.02633e-01
  2.61000e+01  5.69174e-01  5.83400e-01
  2.62000e+01  5.50934e-01  5.65150e-01
  2.63000e+01  5.33619e-01  5.47816e-01
  2.64000e+01  5.17171e-01  5.31339e-01
  2.65000e+01  5.01532e-01  5.15662e-01
  2.66000e+01  4.86653e-01  5.00736e-01
  2.67000e+01  4.72485e-01  4.86514e-01
  2.68000e+01  4.58985e-01  4.72952e-01
  2.69000e+01  4.46113e-01  4.60011e-01
  2.70000e+01  4.33831e-01  4.47653e-01
  2.71000e+01  4.22105e-01  4.35846e-01
  2.72000e+01  4.10903e-01  4.24556e-01
  2.73000e+01  4.00196e-01  4.13755e-01
  2.74000e+01  3.89955e-01  4.03416e-01
  2.75000e+01  3.80156e-01  3.93513e-01
  2.76000e+01  3.70774e-01  3.84022e-01
  2.77000e+01  3.61787e-01  3.74922e-01
  2.78000e+01  3.53175e-01  3.66193e-01
  2.79000e+01  3.44918e-01  3.57814e-01
  2.80000e+01  3.36998e-01  3.49768e-01
  2.81000e+01  3.29398e-01  3.42038e-01
  2.82000e+01  3.22104e-01  3.34610e-01
  2.83000e+01  3.15098e-01  3.27467e-01
  2.84000e+01  3.08369e-01  3.20597e-01
  2.85000e+01  3.01903e-01  3.13986e-01
  2.86000e+01  2.95688e-01  3.07623e-01
  2.87000e+01  2.89713e-01  3.01496e-01
  2.88000e+01  2.83966e-01  2.95594e-01
  2.89000e+01  2.78439e-01  2.89907e-01
  2.90000e+01  2.73120e-01  2.84427e-01
  2.91000e+01  2.68002e-01  2.79144e-01
  2.92000e+01  2.63077e-01  2.74049e-01
  2.93000e+01  2.58336e-01  2.69135e-01
  2.94000e+01  2.53771e-01  2.64395e-01
  2.95000e+01  2.49377e-01  2.59822e-01
  2.96000e+01  2.45146e-01  2.55408e-01
  2.97000e+01  2.41073e-01  2.51148e-01
  2.98000e+01  2.37151e-01  2.47036e-01
  2.99000e+01  2.33375e-01  2.43066e-01
  3.00000e+01  2.29741e-01  2.39234e-01
