    0    0  0.0000e+00  0.0000e+00
    0    1  0.0000e+00  0.0000e+00
    0    2  0.0000e+00  0.0000e+00
    0    3  0.0000e+00  0.0000e+00
    0    4 -0.0000e+00  0.0000e+00
    0    5 -0.0000e+00  0.0000e+00
    0    6 -0.0000e+00  0.0000e+00
    0    7 -0.0000e+00  0.0000e+00
    0    8 -0.0000e+00  0.0000e+00
    0    9  0.0000e+00 -0.0000e+00
    0   10  0.0000e+00 -0.0000e+00
    0   11 -0.0000e+00  0.0000e+00
    0   12 -0.0000e+00  0.0000e+00
    0   13 -0.0000e+00  0.0000e+00
    0   14 -0.0000e+00 -0.0000e+00
    0   15 -0.0000e+00 -0.0000e+00
    0   16 -0.0000e+00 -0.0000e+00
    0   17 -0.0000e+00 -0.0000e+00
    0   18 -0.0000e+00 -0.0000e+00
    0   19 -0.0000e+00 -0.0000e+00
    0   20 -0.0000e+00 -0.0000e+00
    0   21 -0.0000e+00 -0.0000e+00
    0   22 -0.0000e+00 -0.0000e+00
    0   23  0.0000e+00 -0.0000e+00
    0   24  0.0000e+00 -0.0000e+00
    0   25  0.0000e+00 -0.0000e+00
    0   26  0.0000e+00 -0.0000e+00
    0   27  0.0000e+00 -0.0000e+00
    0   28 -0.0000e+00  0.0000e+00
    0   29 -0.0000e+00  0.0000e+00
    0   30 -0.0000e+00  0.0000e+00
    0   31 -0.0000e+00  0.0000e+00
    0   32 -0.0000e+00  0.0000e+00
    0   33 -0.0000e+00 -0.0000e+00
    0   34 -0.0000e+00 -0.0000e+00
    0   35 -0.0000e+00 -0.0000e+00
    0   36 -0.0000e+00 -0.0000e+00
    0   37 -0.0000e+00 -0.0000e+00
    0   38 -0.0000e+00 -0.0000e+00
    0   39 -0.0000e+00 -0.0000e+00
    0   40 -0.0000e+00 -0.0000e+00
    0   41 -0.0000e+00 -0.0000e+00
    0   42 -0.0000e+00 -0.0000e+00
    0   43 -0.0000e+00 -0.0000e+00
    0   44 -0.0000e+00 -0.0000e+00
    0   45 -0.0000e+00 -0.0000e+00
    0   46 -0.0000e+00 -0.0000e+00
    0   47 -0.0000e+00 -0.0000e+00
    0   48 -0.0000e+00 -0.0000e+00
    0   49 -0.0000e+00 -0.0000e+00
    0   50 -0.0000e+00 -0.0000e+00
    0   51  0.0000e+00 -0.0000e+00
    0   52  0.0000e+00 -0.0000e+00
    0   53  0.0000e+00 -0.0000e+00
    0   54  0.0000e+00 -0.0000e+00
    0   55  0.0000e+00 -0.0000e+00
    0   56  0.0000e+00 -0.0000e+00
    0   57  0.0000e+00 -0.0000e+00
    0   58  0.0000e+00 -0.0000e+00
    0   59  0.0000e+00 -0.0000e+00
    0   60  0.0000e+00 -0.0000e+00
    0   61  0.0000e+00 -0.0000e+00
    0   62  0.0000e+00 -0.0000e+00
    0   63 -0.0000e+00  0.0000e+00
    0   64 -0.0000e+00  0.0000e+00
    0   65 -0.0000e+00  0.0000e+00
    0   66 -0.0000e+00  0.0000e+00
    0   67 -0.0000e+00  0.0000e+00
    0   68 -0.0000e+00  0.0000e+00
    0   69 -0.0000e+00  0.0000e+00
    0   70 -0.0000e+00  0.0000e+00
    0   71 -0.0000e+00  0.0000e+00
    0   72 -0.0000e+00  0.0000e+00
    0   73 -0.0000e+00  0.0000e+00
    0   74 -0.0000e+00 -0.0000e+00
    0   75 -0.0000e+00 -0.0000e+00
    0   76 -0.0000e+00 -0.0000e+00
    0   77 -0.0000e+00 -0.0000e+00
    0   78 -0.0000e+00 -0.0000e+00
    0   79 -0.0000e+00 -0.0000e+00
    0   80 -0.0000e+00 -0.0000e+00
    0   81 -0.0000e+00 -0.0000e+00

    1    0  0.0000e+00  0.0000e+00
    1    1 -1.6579e-08 -1.1828e-08
    1    2 -3.2118e-08 -2.2914e-08
    1    3 -7.2234e-08 -1.0076e-07
    1    4 -6.8332e-08 -2.3750e-07
    1    5  2.8851e-08 -4.3084e-07
    1    6  2.3145e-07 -5.3418e-07
    1    7  5.1399e-07 -5.6471e-07
    1    8  6.6134e-07 -3.7576e-07
    1    9  6.9550e-07 -1.4879e-07
    1   10  3.6929e-07  3.4357e-08
    1   11 -3.4467e-08 -1.4655e-08
    1   12 -4.7918e-07 -4.2343e-07
    1   13 -6.1652e-07 -1.1010e-06
    1   14 -3.0478e-07 -1.8591e-06
    1   15  4.7059e-07 -2.4787e-06
    1   16  1.5082e-06 -2.5759e-06
    1   17  2.5922e-06 -2.2406e-06
    1   18  3.2347e-06 -1.3579e-06
    1   19  3.4926e-06 -3.1268e-07
    1   20  3.0803e-06  6.8840e-07
    1   21  2.4017e-06  1.4335e-06
    1   22  1.4992e-06  1.7802e-06
    1   23  6.8040e-07  1.8479e-06
    1   24 -2.9251e-09  1.6949e-06
    1   25 -5.3596e-07  1.4571e-06
    1   26 -9.6899e-07  1.1741e-06
    1   27 -1.3357e-06  8.3708e-07
    1   28 -1.6042e-06  4.1388e-07
    1   29 -1.7486e-06 -8.3050e-08
    1   30 -1.6548e-06 -5.9867e-07
    1   31 -1.3915e-06 -1.0622e-06
    1   32 -9.3436e-07 -1.3450e-06
    1   33 -4.4302e-07 -1.4712e-06
    1   34  2.2182e-08 -1.3786e-06
    1   35  3.7884e-07 -1.1919e-06
    1   36  5.9471e-07 -9.1918e-07
    1   37  6.9718e-07 -6.6042e-07
    1   38  6.9627e-07 -4.2426e-07
    1   39  6.4497e-07 -2.4251e-07
    1   40  5.5768e-07 -1.0781e-07
    1   41  4.6568e-07 -1.7150e-08
    1   42  3.7412e-07  4.0039e-08
    1   43  2.9412e-07  7.2735e-08
    1   44  2.2513e-07  8.8117e-08
    1   45  1.6909e-07  9.2465e-08
    1   46  1.2392e-07  8.9558e-08
    1   47  8.8743e-08  8.2713e-08
    1   48  6.1596e-08  7.3677e-08
    1   49  4.1165e-08  6.3966e-08
    1   50  2.6004e-08  5.4292e-08
    1   51  1.5028e-08  4.5249e-08
    1   52  7.2656e-09  3.7052e-08
    1   53  1.9586e-09  2.9863e-08
    1   54 -1.5130e-09  2.3678e-08
    1   55 -3.6350e-09  1.8472e-08
    1   56 -4.7859e-09  1.4158e-08
    1   57 -5.2587e-09  1.0645e-08
    1   58 -5.2732e-09  7.8276e-09
    1   59 -4.9954e-09  5.6050e-09
    1   60 -4.5450e-09  3.8799e-09
    1   61 -4.0089e-09  2.5658e-09
    1   62 -3.4462e-09  1.5847e-09
    1   63 -2.8970e-09  8.6977e-10
    1   64 -2.3857e-09  3.6393e-10
    1   65 -1.9264e-09  1.9548e-11
    1   66 -1.5254e-09 -2.0252e-10
    1   67 -1.1835e-09 -3.3394e-10
    1   68 -8.9817e-10 -3.9991e-10
    1   69 -6.6483e-10 -4.2016e-10
    1   70 -4.7768e-10 -4.0984e-10
    1   71 -3.3054e-10 -3.8038e-10
    1   72 -2.1727e-10 -3.4018e-10
    1   73 -1.3208e-10 -2.9527e-10
    1   74 -6.9707e-11 -2.4976e-10
    1   75 -2.5520e-11 -2.0639e-10
    1   76  4.4663e-12 -1.6679e-10
    1   77  2.3606e-11 -1.3181e-10
    1   78  3.4662e-11 -1.0177e-10
    1   79  3.9867e-11 -7.6594e-11
    1   80  4.0991e-11 -5.5968e-11
    1   81  3.9406e-11 -3.9441e-11

    2    0  0.0000e+00  0.0000e+00
    2    1 -3.4196e-08 -2.4397e-08
    2    2 -5.8531e-07 -8.0518e-07
    2    3 -1.1031e-06 -1.5387e-06
    2    4 -1.0435e-06 -3.6270e-06
    2    5  4.4058e-07 -6.5795e-06
    2    6  3.5345e-06 -8.1575e-06
    2    7  7.8492e-06 -8.6237e-06
    2    8  1.0099e-05 -5.7383e-06
    2    9  1.0621e-05 -2.2723e-06
    2   10  5.6394e-06  5.2466e-07
    2   11 -5.2634e-07 -2.2380e-07
    2   12 -7.3176e-06 -6.4662e-06
    2   13 -9.4150e-06 -1.6814e-05
    2   14 -4.6543e-06 -2.8391e-05
    2   15  7.1863e-06 -3.7853e-05
    2   16  2.3032e-05 -3.9337e-05
    2   17  3.9586e-05 -3.4217e-05
    2   18  4.9397e-05 -2.0736e-05
    2   19  5.3336e-05 -4.7750e-06
    2   20  4.7040e-05  1.0513e-05
    2   21  3.6676e-05  2.1892e-05
    2   22  2.2894e-05  2.7186e-05
    2   23  1.0390e-05  2.8220e-05
    2   24 -4.4658e-08  2.5884e-05
    2   25 -8.1846e-06  2.2252e-05
    2   26 -1.4798e-05  1.7930e-05
    2   27 -2.0398e-05  1.2783e-05
    2   28 -2.4497e-05  6.3204e-06
    2   29 -2.6704e-05 -1.2683e-06
    2   30 -2.5271e-05 -9.1424e-06
    2   31 -2.1250e-05 -1.6221e-05
    2   32 -1.4269e-05 -2.0540e-05
    2   33 -6.7655e-06 -2.2467e-05
    2   34  3.3874e-07 -2.1052e-05
    2   35  5.7853e-06 -1.8202e-05
    2   36  9.0819e-06 -1.4037e-05
    2   37  1.0647e-05 -1.0085e-05
    2   38  1.0633e-05 -6.4790e-06
    2   39  9.8494e-06 -3.7033e-06
    2   40  8.5163e-06 -1.6463e-06
    2   41  7.1114e-06 -2.6190e-07
    2   42  5.7132e-06  6.1143e-07
    2   43  4.4915e-06  1.1107e-06
    2   44  3.4379e-06  1.3456e-06
    2   45  2.5822e-06  1.4120e-06
    2   46  1.8924e-06  1.3677e-06
    2   47  1.3552e-06  1.2631e-06
    2   48  9.4064e-07  1.1251e-06
    2   49  6.2863e-07  9.7684e-07
    2   50  3.9711e-07  8.2910e-07
    2   51  2.2950e-07  6.9099e-07
    2   52  1.1095e-07  5.6582e-07
    2   53  2.9910e-08  4.5604e-07
    2   54 -2.3105e-08  3.6159e-07
    2   55 -5.5510e-08  2.8209e-07
    2   56 -7.3085e-08  2.1621e-07
    2   57 -8.0306e-08  1.6257e-07
    2   58 -8.0527e-08  1.1954e-07
    2   59 -7.6285e-08  8.5594e-08
    2   60 -6.9408e-08  5.9250e-08
    2   61 -6.1220e-08  3.9182e-08
    2   62 -5.2627e-08  2.4200e-08
    2   63 -4.4240e-08  1.3282e-08
    2   64 -3.6432e-08  5.5576e-09
    2   65 -2.9419e-08  2.9853e-10
    2   66 -2.3294e-08 -3.0927e-09
    2   67 -1.8073e-08 -5.0997e-09
    2   68 -1.3716e-08 -6.1071e-09
    2   69 -1.0153e-08 -6.4162e-09
    2   70 -7.2947e-09 -6.2586e-09
