#  9.5357e-01  5.9435e-01 -4.7970e-01  7.4970e-01
  38 -1.8343e-01  2.3016e-01  1.2253e+00 -2.2378e-01  9.9285e-01 -2.7565e-03
  39 -7.5025e-02  2.2231e-01  1.2657e+00  8.8222e-03  9.9397e-01 -2.3963e-03
  40  3.9297e-02  2.0754e-01  1.2605e+00  2.2373e-01  9.9491e-01 -2.0057e-03
  41  1.5492e-01  1.8605e-01  1.2196e+00  4.1749e-01  9.9566e-01 -1.6279e-03
  42  2.6833e-01  1.5834e-01  1.1509e+00  5.8931e-01  9.9623e-01 -1.2908e-03
  43  3.7693e-01  1.2517e-01  1.0605e+00  7.3971e-01  9.9666e-01 -1.0073e-03
  44  4.7875e-01  8.7468e-02  9.5297e-01  8.6961e-01  9.9696e-01 -7.7892e-04
  45  5.7227e-01  4.6226e-02  8.3165e-01  9.7984e-01  9.9716e-01 -6.0074e-04
  46  6.5627e-01  2.4699e-03  6.9919e-01  1.0710e+00  9.9729e-01 -4.6494e-04
  47  7.2968e-01 -4.2784e-02  5.5779e-01  1.1432e+00  9.9737e-01 -3.6320e-04
  48  7.9154e-01 -8.8546e-02  4.0945e-01  1.1965e+00  9.9740e-01 -2.8792e-04
  49  8.4100e-01 -1.3386e-01  2.5616e-01  1.2307e+00  9.9741e-01 -2.3271e-04
  50  8.7730e-01 -1.7782e-01  9.9944e-02  1.2457e+00  9.9739e-01 -1.9250e-04
  51  8.9979e-01 -2.1953e-01 -5.7064e-02  1.2411e+00  9.9736e-01 -1.6333e-04
  52  9.0797e-01 -2.5818e-01 -2.1262e-01  1.2169e+00  9.9732e-01 -1.4225e-04
  53  9.0151e-01 -2.9297e-01 -3.6436e-01  1.1732e+00  9.9728e-01 -1.2706e-04
  54  8.8028e-01 -3.2319e-01 -5.0989e-01  1.1106e+00  9.9723e-01 -1.1612e-04
  55  8.4438e-01 -3.4818e-01 -6.4677e-01  1.0295e+00  9.9718e-01 -1.0826e-04
  56  7.9416e-01 -3.6739e-01 -7.7257e-01  9.3115e-01  9.9713e-01 -1.0261e-04
  57  7.3023e-01 -3.8033e-01 -8.8498e-01  8.1680e-01  9.9707e-01 -9.8559e-05
  58  6.5346e-01 -3.8663e-01 -9.8179e-01  6.8817e-01  9.9702e-01 -9.5650e-05
  59  5.6501e-01 -3.8606e-01 -1.0610e+00  5.4730e-01  9.9697e-01 -9.3563e-05
  60  4.6627e-01 -3.7849e-01 -1.1210e+00  3.9653e-01  9.9692e-01 -9.2065e-05
  61  3.5892e-01 -3.6393e-01 -1.1602e+00  2.3845e-01  9.9687e-01 -9.0990e-05
  62  2.4482e-01 -3.4255e-01 -1.1776e+00  7.5923e-02  9.9682e-01 -9.0219e-05
  63  1.2605e-01 -3.1463e-01 -1.1725e+00 -8.8032e-02  9.9677e-01 -8.9665e-05
  64  4.8486e-03 -2.8063e-01 -1.1448e+00 -2.5027e-01  9.9673e-01 -8.9267e-05
  65 -1.1645e-01 -2.4112e-01 -1.0945e+00 -4.0757e-01  9.9668e-01 -8.8981e-05
  66 -2.3542e-01 -1.9681e-01 -1.0225e+00 -5.5675e-01  9.9664e-01 -8.8775e-05
  67 -3.4964e-01 -1.4853e-01 -9.2988e-01 -6.9470e-01  9.9660e-01 -8.8626e-05
  68 -4.5672e-01 -9.7217e-02 -8.1827e-01 -8.1845e-01  9.9655e-01 -8.8519e-05
  69 -5.5435e-01 -4.3900e-02 -6.8975e-01 -9.2528e-01  9.9651e-01 -8.8441e-05
  70 -6.4039e-01  1.0334e-02 -5.4682e-01 -1.0128e+00  9.9648e-01 -8.8384e-05
  71 -7.1289e-01  6.4348e-02 -3.9234e-01 -1.0788e+00  9.9644e-01 -8.8343e-05
  72 -7.7016e-01  1.1699e-01 -2.2948e-01 -1.1218e+00  9.9640e-01 -8.8312e-05
  73 -8.1079e-01  1.6710e-01 -6.1671e-02 -1.1406e+00  9.9637e-01 -8.8289e-05
  74 -8.3375e-01  2.1356e-01  1.0747e-01 -1.1346e+00  9.9633e-01 -8.8272e-05
  75 -8.3836e-01  2.5533e-01  2.7425e-01 -1.1035e+00  9.9630e-01 -8.8259e-05
  76 -8.2435e-01  2.9142e-01  4.3492e-01 -1.0480e+00  9.9626e-01 -8.8249e-05
  77 -7.9186e-01  3.2098e-01  5.8585e-01 -9.6892e-01  9.9623e-01 -8.8241e-05
  78 -7.4147e-01  3.4328e-01  7.2352e-01 -8.6798e-01  9.9620e-01 -8.8234e-05
  79 -6.7418e-01  3.5776e-01  8.4470e-01 -7.4726e-01  9.9617e-01 -8.8229e-05
  80 -5.9141e-01  3.6401e-01  9.4647e-01 -6.0938e-01  9.9614e-01 -8.8225e-05
  81 -4.9494e-01  3.6184e-01  1.0263e+00 -4.5739e-01  9.9611e-01 -8.8221e-05
  82 -3.8693e-01  3.5123e-01  1.0822e+00 -2.9473e-01 -3.9901e-03  1.1362e+00


#  1.0771e+00  3.3260e-01 -2.7243e-01  8.4431e-01
   1  1.5712e-02 -7.1314e-03  3.9358e+00  1.8406e+00  6.1399e-01 -2.9555e-05
   2  5.8156e-02 -2.6396e-02  2.0419e+00  1.1283e+00  1.1361e+00 -5.4714e-05
   3  1.2344e-01 -5.6029e-02  1.4565e+00  1.0891e+00  1.0279e+00 -4.9571e-05
   4  2.0307e-01 -9.2169e-02  1.0827e+00  1.1956e+00  1.0056e+00 -4.8593e-05
   5  2.8671e-01 -1.3013e-01  7.3973e-01  1.3300e+00  9.9668e-01 -4.8303e-05
   6  3.6322e-01 -1.6486e-01  3.8161e-01  1.4328e+00  9.9216e-01 -4.8277e-05
   7  4.2185e-01 -1.9148e-01  6.1600e-03  1.4657e+00  9.8953e-01 -4.8418e-05
   8  4.5351e-01 -2.0585e-01 -3.6891e-01  1.4053e+00  9.8784e-01 -4.8710e-05
   9  4.5179e-01 -2.0508e-01 -7.1634e-01  1.2416e+00  9.8668e-01 -4.9176e-05
  10  4.1380e-01 -1.8785e-01 -1.0059e+00  9.7850e-01  9.8585e-01 -4.9863e-05
  11  3.4058e-01 -1.5464e-01 -1.2096e+00  6.3219e-01  9.8523e-01 -5.0848e-05
  12  2.3711e-01 -1.0769e-01 -1.3055e+00  2.2987e-01  9.8474e-01 -5.2239e-05
  13  1.1190e-01 -5.0889e-02 -1.2815e+00 -1.9334e-01  9.8435e-01 -5.4193e-05
  14 -2.3799e-02  1.0684e-02 -1.1369e+00 -5.9814e-01  9.8402e-01 -5.6928e-05
  15 -1.5717e-01  7.1213e-02 -8.8299e-01 -9.4525e-01  9.8375e-01 -6.0749e-05
  16 -2.7514e-01  1.2478e-01 -5.4293e-01 -1.1998e+00  9.8351e-01 -6.6078e-05
  17 -3.6576e-01  1.6598e-01 -1.4922e-01 -1.3352e+00  9.8330e-01 -7.3504e-05
  18 -4.1959e-01  1.9055e-01  2.5920e-01 -1.3363e+00  9.8311e-01 -8.3838e-05
  19 -4.3073e-01  1.9585e-01  6.4092e-01 -1.2018e+00  9.8294e-01 -9.8203e-05
  20 -3.9759e-01  1.8117e-01  9.5642e-01 -9.4404e-01  9.8279e-01 -1.1813e-04
  21 -3.2319e-01  1.4790e-01  1.1724e+00 -5.8900e-01  9.8265e-01 -1.4572e-04
  22 -2.1498e-01  9.9371e-02  1.2656e+00 -1.7318e-01  9.8253e-01 -1.8378e-04
  23 -8.4089e-02  4.0568e-02  1.2256e+00  2.5976e-01  9.8243e-01 -2.3605e-04
  24  5.5723e-02 -2.2434e-02  1.0563e+00  6.6383e-01  9.8236e-01 -3.0741e-04
  25  1.8957e-01 -8.3148e-02  7.7588e-01  9.9576e-01  9.8233e-01 -4.0400e-04
  26  3.0307e-01 -1.3543e-01  4.1508e-01  1.2201e+00  9.8236e-01 -5.3320e-04
  27  3.8398e-01 -1.7423e-01  1.3719e-02  1.3138e+00  9.8247e-01 -7.0326e-04
  28  4.2366e-01 -1.9615e-01 -3.8399e-01  1.2687e+00  9.8269e-01 -9.2222e-04
  29  4.1812e-01 -1.9983e-01 -7.3513e-01  1.0934e+00  9.8304e-01 -1.1958e-03
  30  3.6844e-01 -1.8596e-01 -1.0038e+00  8.1128e-01  9.8355e-01 -1.5238e-03
  31  2.8055e-01 -1.5688e-01 -1.1659e+00  4.5758e-01  9.8426e-01 -1.8959e-03
  32  1.6421e-01 -1.1598e-01 -1.2126e+00  7.3196e-02  9.8516e-01 -2.2870e-03
  33  3.1511e-02 -6.6835e-02 -1.1500e+00 -3.0168e-01  9.8626e-01 -2.6565e-03
  34 -1.0500e-01 -1.2552e-02 -9.9695e-01 -6.3384e-01  9.8753e-01 -2.9524e-03
  35 -2.3402e-01  4.4636e-02 -7.8016e-01 -9.0128e-01  9.8891e-01 -3.1241e-03
  36 -3.4679e-01  1.0333e-01 -5.2795e-01 -1.0944e+00  9.9033e-01 -3.1389e-03
  37 -4.3765e-01  1.6263e-01 -2.6535e-01 -1.2144e+00  9.9172e-01 -2.9938e-03
  38 -5.0406e-01  2.2177e-01 -1.0954e-02 -1.2695e+00  9.9300e-01 -2.7168e-03
  39 -5.4593e-01  2.7986e-01  2.2370e-01 -1.2714e+00  9.9413e-01 -2.3566e-03
  40 -5.6489e-01  3.3582e-01  4.3306e-01 -1.2320e+00  9.9507e-01 -1.9658e-03
  41 -5.6347e-01  3.8849e-01  6.1569e-01 -1.1613e+00  9.9581e-01 -1.5878e-03
  42 -5.4451e-01  4.3675e-01  7.7243e-01 -1.0674e+00  9.9639e-01 -1.2507e-03
  43 -5.1077e-01  4.7961e-01  9.0503e-01 -9.5605e-01  9.9681e-01 -9.6705e-04
  44 -4.6475e-01  5.1622e-01  1.0153e+00 -8.3154e-01  9.9710e-01 -7.3861e-04
  45 -4.0864e-01  5.4591e-01  1.1048e+00 -6.9689e-01  9.9730e-01 -5.6038e-04
  46 -3.4433e-01  5.6813e-01  1.1745e+00 -5.5443e-01  9.9743e-01 -4.2454e-04
  47 -2.7351e-01  5.8246e-01  1.2250e+00 -4.0610e-01  9.9750e-01 -3.2277e-04
  48 -1.9768e-01  5.8859e-01  1.2567e+00 -2.5373e-01  9.9752e-01 -2.4747e-04
  49 -1.1825e-01  5.8632e-01  1.2696e+00 -9.9116e-02  9.9752e-01 -1.9226e-04
  50 -3.6578e-02  5.7554e-01  1.2637e+00  5.5874e-02  9.9750e-01 -1.5203e-04
  51  4.5984e-02  5.5626e-01  1.2392e+00  2.0925e-01  9.9747e-01 -1.2286e-04
  52  1.2810e-01  5.2859e-01  1.1961e+00  3.5893e-01  9.9743e-01 -1.0178e-04
  53  2.0842e-01  4.9280e-01  1.1349e+00  5.0273e-01  9.9738e-01 -8.6586e-05
  54  2.8560e-01  4.4928e-01  1.0560e+00  6.3842e-01  9.9732e-01 -7.5650e-05
  55  3.5830e-01  3.9856e-01  9.6046e-01  7.6376e-01  9.9727e-01 -6.7788e-05
  56  4.2522e-01  3.4132e-01  8.4938e-01  8.7656e-01  9.9721e-01 -6.2142e-05
  57  4.8510e-01  2.7839e-01  7.2429e-01  9.7474e-01  9.9715e-01 -5.8089e-05
  58  5.3679e-01  2.1071e-01  5.8700e-01  1.0564e+00  9.9710e-01 -5.5182e-05
  59  5.7921e-01  1.3938e-01  4.3962e-01  1.1197e+00  9.9704e-01 -5.3096e-05
  60  6.1143e-01  6.5572e-02  2.8454e-01  1.1633e+00  9.9699e-01 -5.1600e-05
  61  6.3269e-01 -9.4156e-03  1.2439e-01  1.1861e+00  9.9694e-01 -5.0527e-05
  62  6.4240e-01 -8.4238e-02 -3.7992e-02  1.1872e+00  9.9688e-01 -4.9758e-05
  63  6.4020e-01 -1.5750e-01 -1.9965e-01  1.1662e+00  9.9683e-01 -4.9206e-05
  64  6.2592e-01 -2.2780e-01 -3.5753e-01  1.1233e+00  9.9679e-01 -4.8809e-05
  65  5.9965e-01 -2.9373e-01 -5.0855e-01  1.0589e+00  9.9674e-01 -4.8525e-05
  66  5.6173e-01 -3.5395e-01 -6.4967e-01  9.7389e-01  9.9669e-01 -4.8320e-05
  67  5.1274e-01 -4.0720e-01 -7.7798e-01  8.6971e-01  9.9665e-01 -4.8173e-05
  68  4.5351e-01 -4.5231e-01 -8.9075e-01  7.4816e-01  9.9661e-01 -4.8068e-05
  69  3.8511e-01 -4.8827e-01 -9.8548e-01  6.1148e-01  9.9656e-01 -4.7991e-05
  70  3.0882e-01 -5.1423e-01 -1.0600e+00  4.6227e-01  9.9652e-01 -4.7936e-05
  71  2.2612e-01 -5.2952e-01 -1.1126e+00  3.0349e-01  9.9648e-01 -4.7896e-05
  72  1.3869e-01 -5.3370e-01 -1.1418e+00  1.3835e-01  9.9644e-01 -4.7867e-05
  73  4.8322e-02 -5.2657e-01 -1.1468e+00 -2.9710e-02  9.9641e-01 -4.7845e-05
  74 -4.3079e-02 -5.0816e-01 -1.1272e+00 -1.9713e-01  9.9637e-01 -4.7829e-05
  75 -1.3354e-01 -4.7875e-01 -1.0833e+00 -3.6028e-01  9.9634e-01 -4.7818e-05
  76 -2.2109e-01 -4.3888e-01 -1.0156e+00 -5.1555e-01  9.9630e-01 -4.7809e-05
  77 -3.0375e-01 -3.8932e-01 -9.2560e-01 -6.5943e-01  9.9627e-01 -4.7802e-05
  78 -3.7964e-01 -3.3109e-01 -8.1494e-01 -7.8863e-01  9.9623e-01 -4.7797e-05
  79 -4.4701e-01 -2.6543e-01 -6.8598e-01 -9.0010e-01  9.9620e-01 -4.7792e-05
  80 -5.0424e-01 -1.9375e-01 -5.4148e-01 -9.9118e-01  9.9617e-01 -4.7789e-05
  81 -5.4996e-01 -1.1766e-01 -3.8462e-01 -1.0596e+00  9.9614e-01 -4.7786e-05
  82 -5.8301e-01 -3.8853e-02 -2.1891e-01 -1.1037e+00  9.5590e-01  1.6971e+00


#  1.0771e+00  3.3260e-01 -2.7243e-01  8.4431e-01
   1  1.4527e-02 -9.0726e-03  3.6870e+00  2.3613e+00  6.1400e-01 -2.6854e-05
   2  5.3769e-02 -3.3581e-02  1.8929e+00  1.3999e+00  1.1361e+00 -4.9716e-05
   3  1.1414e-01 -7.1283e-02  1.3176e+00  1.2851e+00  1.0279e+00 -4.5050e-05
   4  1.8776e-01 -1.1727e-01  9.3516e-01  1.3444e+00  1.0056e+00 -4.4170e-05
   5  2.6510e-01 -1.6557e-01  5.8014e-01  1.4359e+00  9.9669e-01 -4.3919e-05
   6  3.3586e-01 -2.0976e-01  2.1374e-01  1.4937e+00  9.9217e-01 -4.3913e-05
   7  3.9011e-01 -2.4365e-01 -1.6182e-01  1.4788e+00  9.8954e-01 -4.4065e-05
   8  4.1943e-01 -2.6196e-01 -5.2631e-01  1.3700e+00  9.8785e-01 -4.4365e-05
   9  4.1790e-01 -2.6102e-01 -8.5164e-01  1.1606e+00  9.8670e-01 -4.4836e-05
  10  3.8286e-01 -2.3915e-01 -1.1083e+00  8.5844e-01  9.8587e-01 -4.5528e-05
  11  3.1526e-01 -1.9695e-01 -1.2705e+00  4.8340e-01  9.8525e-01 -4.6515e-05
  12  2.1969e-01 -1.3729e-01 -1.3198e+00  6.5676e-02  9.8477e-01 -4.7909e-05
  13  1.0402e-01 -6.5069e-02 -1.2480e+00 -3.5785e-01  9.8438e-01 -4.9865e-05
  14 -2.1391e-02  1.3234e-02 -1.0590e+00 -7.4755e-01  9.8407e-01 -5.2602e-05
  15 -1.4471e-01  9.0247e-02 -7.6856e-01 -1.0654e+00  9.8381e-01 -5.6425e-05
  16 -2.5389e-01  1.5846e-01 -4.0341e-01 -1.2793e+00  9.8359e-01 -6.1757e-05
  17 -3.3796e-01  2.1104e-01  1.3789e-03 -1.3668e+00  9.8340e-01 -6.9187e-05
  18 -3.8821e-01  2.4257e-01  4.0574e-01 -1.3177e+00  9.8324e-01 -7.9527e-05
  19 -3.9924e-01  2.4972e-01  7.6883e-01 -1.1358e+00  9.8311e-01 -9.3899e-05
  20 -3.6960e-01  2.3160e-01  1.0534e+00 -8.3862e-01  9.8300e-01 -1.1384e-04
  21 -3.0205e-01  1.8994e-01  1.2297e+00 -4.5616e-01  9.8292e-01 -1.4145e-04
  22 -2.0335e-01  1.2893e-01  1.2794e+00 -2.7546e-02  9.8288e-01 -1.7954e-04
  23 -8.3582e-02  5.4788e-02  1.1973e+00  4.0285e-01  9.8287e-01 -2.3188e-04
  24  4.4861e-02 -2.4914e-02  9.9207e-01  7.9036e-01  9.8290e-01 -3.0333e-04
  25  1.6865e-01 -1.0214e-01  6.8599e-01  1.0950e+00  9.8298e-01 -4.0006e-04
  26  2.7494e-01 -1.6927e-01  3.1194e-01  1.2861e+00  9.8312e-01 -5.2948e-04
  27  3.5281e-01 -2.2003e-01 -9.0135e-02  1.3456e+00  9.8332e-01 -6.9984e-04
  28  3.9439e-01 -2.5009e-01 -4.7797e-01  1.2704e+00  9.8360e-01 -9.1917e-04
  29  3.9571e-01 -2.5754e-01 -8.1210e-01  1.0723e+00  9.8398e-01 -1.1931e-03
  30  3.5707e-01 -2.4286e-01 -1.0607e+00  7.7638e-01  9.8447e-01 -1.5215e-03
  31  2.8284e-01 -2.0860e-01 -1.2033e+00  4.1709e-01  9.8510e-01 -1.8939e-03
  32  1.8085e-01 -1.5872e-01 -1.2336e+00  3.3587e-02  9.8591e-01 -2.2853e-03
  33  6.1275e-02 -9.7717e-02 -1.1587e+00 -3.3638e-01  9.8689e-01 -2.6547e-03
  34 -6.4797e-02 -2.9861e-02 -9.9777e-01 -6.6185e-01  9.8804e-01 -2.9503e-03
  35 -1.8687e-01  4.1406e-02 -7.7653e-01 -9.2245e-01  9.8931e-01 -3.1217e-03
  36 -2.9631e-01  1.1362e-01 -5.2239e-01 -1.1096e+00  9.9063e-01 -3.1360e-03
  37 -3.8711e-01  1.8512e-01 -2.5943e-01 -1.2247e+00  9.9195e-01 -2.9905e-03
  38 -4.5607e-01  2.5470e-01 -5.5389e-03 -1.2763e+00  9.9317e-01 -2.7131e-03
  39 -5.0242e-01  3.2134e-01  2.2825e-01 -1.2757e+00  9.9425e-01 -2.3526e-03
  40 -5.2716e-01  3.8402e-01  4.3668e-01 -1.2345e+00  9.9515e-01 -1.9616e-03
  41 -5.3235e-01  4.4177e-01  6.1847e-01 -1.1627e+00  9.9588e-01 -1.5836e-03
  42 -5.2048e-01  4.9366e-01  7.7450e-01 -1.0681e+00  9.9643e-01 -1.2464e-03
  43 -4.9407e-01  5.3889e-01  9.0653e-01 -9.5639e-01  9.9684e-01 -9.6272e-04
  44 -4.5547e-01  5.7675e-01  1.0164e+00 -8.3165e-01  9.9713e-01 -7.3425e-04
  45 -4.0675e-01  6.0668e-01  1.1055e+00 -6.9687e-01  9.9732e-01 -5.5600e-04
  46 -3.4972e-01  6.2822e-01  1.1750e+00 -5.5435e-01  9.9744e-01 -4.2016e-04
  47 -2.8598e-01  6.4102e-01  1.2253e+00 -4.0600e-01  9.9750e-01 -3.1839e-04
  48 -2.1696e-01  6.4479e-01  1.2569e+00 -2.5363e-01  9.9753e-01 -2.4309e-04
  49 -1.4400e-01  6.3937e-01  1.2697e+00 -9.9027e-02  9.9753e-01 -1.8787e-04
  50 -6.8379e-02  6.2470e-01  1.2638e+00  5.5949e-02  9.9751e-01 -1.4764e-04
  51  8.6338e-03  6.0083e-01  1.2393e+00  2.0931e-01  9.9747e-01 -1.1848e-04
  52  8.5781e-02  5.6793e-01  1.1962e+00  3.5898e-01  9.9743e-01 -9.7396e-05
  53  1.6179e-01  5.2632e-01  1.1349e+00  5.0277e-01  9.9738e-01 -8.2199e-05
  54  2.3540e-01  4.7647e-01  1.0560e+00  6.3845e-01  9.9733e-01 -7.1263e-05
  55  3.0533e-01  4.1900e-01  9.6046e-01  7.6378e-01  9.9727e-01 -6.3401e-05
  56  3.7035e-01  3.5468e-01  8.4939e-01  8.7658e-01  9.9721e-01 -5.7756e-05
  57  4.2925e-01  2.8446e-01  7.2429e-01  9.7475e-01  9.9716e-01 -5.3703e-05
  58  4.8089e-01  2.0939e-01  5.8700e-01  1.0564e+00  9.9710e-01 -5.0796e-05
  59  5.2423e-01  1.3069e-01  4.3962e-01  1.1197e+00  9.9704e-01 -4.8710e-05
  60  5.5835e-01  4.9681e-02  2.8454e-01  1.1633e+00  9.9699e-01 -4.7215e-05
  61  5.8245e-01 -3.2230e-02  1.2439e-01  1.1861e+00  9.9694e-01 -4.6142e-05
  62  5.9593e-01 -1.1356e-01 -3.7993e-02  1.1872e+00  9.9689e-01 -4.5373e-05
  63  5.9834e-01 -1.9278e-01 -1.9965e-01  1.1662e+00  9.9684e-01 -4.4821e-05
  64  5.8947e-01 -2.6837e-01 -3.5753e-01  1.1233e+00  9.9679e-01 -4.4425e-05
  65  5.6931e-01 -3.3882e-01 -5.0855e-01  1.0589e+00  9.9674e-01 -4.4141e-05
  66  5.3809e-01 -4.0268e-01 -6.4967e-01  9.7389e-01  9.9670e-01 -4.3936e-05
  67  4.9626e-01 -4.5861e-01 -7.7798e-01  8.6971e-01  9.9665e-01 -4.3789e-05
  68  4.4453e-01 -5.0538e-01 -8.9075e-01  7.4816e-01  9.9661e-01 -4.3684e-05
  69  3.8379e-01 -5.4191e-01 -9.8548e-01  6.1148e-01  9.9657e-01 -4.3607e-05
  70  3.1520e-01 -5.6735e-01 -1.0600e+00  4.6227e-01  9.9652e-01 -4.3552e-05
  71  2.4007e-01 -5.8102e-01 -1.1126e+00  3.0349e-01  9.9648e-01 -4.3512e-05
  72  1.5992e-01 -5.8250e-01 -1.1418e+00  1.3835e-01  9.9645e-01 -4.3483e-05
  73  7.6370e-02 -5.7164e-01 -1.1468e+00 -2.9710e-02  9.9641e-01 -4.3462e-05
  74 -8.8090e-03 -5.4853e-01 -1.1272e+00 -1.9713e-01  9.9637e-01 -4.3447e-05
  75 -9.3795e-02 -5.1354e-01 -1.0833e+00 -3.6028e-01  9.9634e-01 -4.3435e-05
  76 -1.7673e-01 -4.6733e-01 -1.0156e+00 -5.1555e-01  9.9630e-01 -4.3426e-05
  77 -2.5576e-01 -4.1081e-01 -9.2560e-01 -6.5943e-01  9.9627e-01 -4.3420e-05
  78 -3.2909e-01 -3.4514e-01 -8.1494e-01 -7.8863e-01  9.9624e-01 -4.3414e-05
  79 -3.9503e-01 -2.7172e-01 -6.8598e-01 -9.0010e-01  9.9620e-01 -4.3410e-05
  80 -4.5201e-01 -1.9215e-01 -5.4148e-01 -9.9118e-01  9.9617e-01 -4.3407e-05
  81 -4.9867e-01 -1.0819e-01 -3.8462e-01 -1.0596e+00  9.9614e-01 -4.3404e-05
  82 -5.3384e-01 -2.1741e-02 -2.1891e-01 -1.1037e+00  9.9946e-01  1.5523e+00


#  1.1208e+00 -1.7735e-01  1.2540e-01  8.7242e-01
   1  8.0243e-04 -5.3023e-04  4.8848e+01  3.2282e+01  1.1121e+00  9.4948e-06
   2  6.2768e-03 -4.1476e-03  9.1766e+00  6.0910e+00  1.7057e+00  1.4559e-05
   3  2.0399e-02 -1.3479e-02  4.3776e+00  2.9809e+00  1.1302e+00  9.6023e-06
   4  4.5833e-02 -3.0286e-02  2.7572e+00  2.0201e+00  1.0540e+00  8.8531e-06
   5  8.3478e-02 -5.5161e-02  1.9848e+00  1.6725e+00  1.0256e+00  8.4731e-06
   6  1.3222e-01 -8.7371e-02  1.5054e+00  1.5664e+00  1.0116e+00  8.1603e-06
   7  1.8895e-01 -1.2486e-01  1.1272e+00  1.5618e+00  1.0035e+00  7.8221e-06
   8  2.4882e-01 -1.6442e-01  7.7202e-01  1.5858e+00  9.9841e-01  7.4029e-06
   9  3.0570e-01 -2.0201e-01  4.0982e-01  1.5924e+00  9.9496e-01  6.8496e-06
  10  3.5292e-01 -2.3323e-01  3.5927e-02  1.5495e+00  9.9252e-01  6.0981e-06
